"concept_id","concept_synonym_name","language_concept_id"
43810082,"0.6 ML Dalteparin 227 MG/ML Injectable Solution",4180186
45345927,"Warfarin Sodium 1 MG Oral Tablet",4180186
21154475,"rivaroxaban 15 MG Oral Tablet [Xarelto] by Bayer",4180186
2617454,"Lev 1 hosp type b ed visit",4180186
2617454,"Level 1 hospital emergency department visit provided in a type b emergency department; (the ed must meet at least one of the following requirements: (1) it is licensed by the state in which it is located under applicable state law as an emergency room or emergency department; (2) it is held out to the public (by name, posted signs, advertising, or other means) as a place that provides care for emergency medical conditions on an urgent basis without requiring a previously scheduled appointment; or (3) during the calendar year immediately preceding the calendar year in which a determination under 42 cfr 489.24 is being made, based on a representative sample of patient visits that occurred during that calendar year, it provides at least one-third of all of its outpatient visits for the treatment of emergency medical conditions on an urgent basis without requiring a previously scheduled appointment)",4180186
40883363,"rivaroxaban 15 MG Delayed Release Oral Tablet [Xarelto] Box of 42 by Axicorp",4180186
40719227,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution [Inhixa] by Techdow England",4180186
43192707,"rivaroxaban 10 MG Delayed Release Oral Tablet Box of 100",4180186
2107536,"Removal of blood clot in vena cava, pelvic or thigh artery",4180186
2107536,"THRMBC DIR/W/CATH V/C ILIAC FEMPOP VEIN ABDL&LEG",4180186
2107536,"Thrombectomy, direct or with catheter; vena cava, iliac, femoropopliteal vein, by abdominal and leg incision",4180186
2107536,"Thrombectomy of femoropopliteal vein by aspiration using catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of femoropopliteal vein using balloon catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of femoropopliteal vein using catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of femoropopliteal vein via abdominal and via lower extremity incision",4180186
2107536,"Thrombectomy of femoropopliteal vein with direct removal of thrombus via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of iliac vein by aspiration using catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of iliac vein using balloon catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of iliac vein using catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of iliac vein via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of iliac vein with direct removal of thrombus via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of vena cava by aspiration using catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of vena cava using balloon catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of vena cava using catheter via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of vena cava via abdominal and lower extremity incision",4180186
2107536,"Thrombectomy of vena cava with direct removal of thrombus via abdominal and lower extremity incision",4180186
43645608,"5 ML Enoxaparin 100 MG/ML Injectable Solution [Qualiop] Box of 5",4180186
21175784,"1 ML Warfarin 0.1 MG/ML Oral Solution",4180186
45001379,"Warfarin Sodium 5 MG Oral Tablet",4180186
45216758,"Warfarin Sodium 7.5 MG Oral Tablet",4180186
2767139,"Medical and Surgical @ Lower Bones @ Repair @ Acetabulum, Right @ Percutaneous Endoscopic @ No Device @ No Qualifier",4180186
2767139,"Repair Right Acetabulum, Percutaneous Endoscopic Approach",4180186
44079343,"Warfarin 1 MG [Mylan-Warfarin]",4180186
35414525,"0.4 ML fondaparinux 12.5 MG/ML Injectable Solution Box of 2",4180186
438795,"Chronic gastrojejunal ulcer without haemorrhage, without perforation AND without obstruction",4180186
438795,"Chronic gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction",4180186
438795,"Chronic gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction (disorder)",4180186
44824649,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",4180186
44824649,"Opn skl vlt fx-deep coma",4180186
79186,"Contusion to heart with open wound into thorax",4180186
79186,"Contusion to heart with open wound into thorax (disorder)",4180186
79186,"Heart contusion, with open wound into thorax",4180186
45071099,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]",4180186
4336465,"CABG x 2 - Coronary artery bypass grafts x 2",4180186
4336465,"Coronary artery bypass grafts x 2",4180186
4336465,"Coronary artery bypass grafts x 2 (procedure)",4180186
40980369,"dabigatran etexilate 110 MG Oral Capsule [Pradaxa] Box of 100 by Eurim-Pharm",4180186
374025,"Intraretinal haemorrhage",4180186
374025,"Intraretinal hemorrhage",4180186
374025,"Retinal haemorrhage",4180186
374025,"Retinal haemorrhages",4180186
374025,"Retinal hemorrhage",4180186
374025,"Retinal hemorrhage (disorder)",4180186
374025,"Retinal hemorrhages",4180186
44853683,"warfarin sodium 1 MG Oral Tablet",4180186
43517915,"1 ML Enoxaparin 150 MG/ML Injectable Solution [Clexane] Box of 8",4180186
2720553,"Platelets, leukocytes reduced, cmv-negative, apheresis/pheresis, each unit",4180186
2720553,"Plt, aph/pher, l/r, cmv-neg",4180186
45299917,"Warfarin Sodium 5 MG Oral Tablet",4180186
140273,"Contusion, forearm area",4180186
140273,"Contusion of forearm",4180186
140273,"Contusion of forearm (disorder)",4180186
140273,"Superficial bruising of forearm",4180186
21026882,"Warfarin 1 MG/ML Oral Suspension",4180186
44905542,"warfarin sodium 2 MG Oral Tablet",4180186
21037775,"1 ML Dalteparin 10000 UNT/ML Prefilled Syringe Box of 5 by Ennogen",4180186
45270085,"Warfarin Sodium 5 MG Oral Tablet",4180186
43594203,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 2",4180186
45079856,"Warfarin Sodium 6 MG Oral Tablet",4180186
43809840,"0.2 ML Dalteparin 12500 UNT/ML Injectable Solution [Fragmin] Box of 35 by Pharmacia",4180186
35785358,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 10 by Waymade",4180186
44862555,"0.8 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]",4180186
41404739,"0.2 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 10 by Veron",4180186
45591458,"Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris with documented spasm",4180186
45591458,"Athscl autologous vein CABG w ang pctrs w documented spasm",4180186
44836010,"Chronic or unspecified gastric ulcer with hemorrhage, with obstruction",4180186
44836010,"Chr stom ulc w hem-obstr",4180186
43288354,"fondaparinux 12.5 MG/ML Injection [Arixtra] Box of 7",4180186
1314414,"Patients who use hospice services any time during the measurement period",4180186
1314414,"Pt w/hosp anytime msmt per",4180186
41404670,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 10 by Axicorp",4180186
44824665,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",4180186
44824665,"Cl skul/oth fx-deep coma",4180186
43528004,"Insertion of stent, removal of plaque and/or balloon dilation of coronary vessel, accessed through the skin",4180186
43528004,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty; each additional coronary artery, coronary artery branch, or bypass graft (List separately in addition to code for primary procedure)",4180186
43528004,"Percutaneous transluminal revascularization of coronary artery branch with atherectomy, angioplasty and insertion of stent",4180186
43528004,"Percutaneous transluminal revascularization of coronary artery bypass graft with atherectomy, angioplasty and insertion of stent",4180186
43528004,"Percutaneous transluminal revascularization of coronary artery with atherectomy, angioplasty and insertion of stent",4180186
43528004,"PRQ TRLUML CORONRY CHRNIC OCCLUS REVASC ADDL VSL",4180186
44171538,"dabigatran etexilate 150 MG Oral Capsule [Pradaxa] Box of 180 by Eurim-Pharm",4180186
40483848,"Pathological fracture of tibia",4180186
40483848,"Pathological fracture of tibia (disorder)",4180186
4023918,"Cryoprecipitate administration by intravascular infusion",4180186
4023918,"Transfusion of cryoprecipitate",4180186
4023918,"Transfusion of cryoprecipitate (procedure)",4180186
38004262,"Ambulatory Health Care Facilities, Clinic/Center, Ophthalmologic Surgery",4180186
45049403,"Warfarin Sodium 5 MG Oral Tablet",4180186
44837525,"Brain hem NEC-deep coma",4180186
44837525,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",4180186
4202451,"Percutaneous mechanical thrombectomy of portal vein using fluoroscopic guidance",4180186
4202451,"Percutaneous mechanical thrombectomy of portal vein using fluoroscopic guidance (procedure)",4180186
44853456,"Warfarin Sodium 1 MG Oral Tablet",4180186
21154559,"Warfarin 3 MG Oral Tablet by A A H",4180186
35785834,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 10 by DE",4180186
44135568,"0.28 ML Dalteparin 12500 UNT/ML Injectable Solution [Fragmin] by Pfizer",4180186
4207899,"Deep venous thrombosis of tibial vein",4180186
4207899,"Deep venous thrombosis of tibial vein (disorder)",4180186
44174453,"rivaroxaban 10 MG Oral Tablet [Xarelto] Box of 30 by Abacus Medicine",4180186
760645,"Pathological fracture of right femur due to secondary osteoporosis",4180186
760645,"Pathological fracture of right femur due to secondary osteoporosis (disorder)",4180186
35777908,"1 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 10 by Waymade",4180186
44925834,"Warfarin Sodium 2 MG Oral Tablet",4180186
44890700,"Warfarin Sodium 1 MG Oral Tablet",4180186
45282670,"Warfarin Sodium 6 MG Oral Tablet",4180186
45199451,"warfarin sodium 7.5 MG Oral Tablet [Jantoven]",4180186
41404764,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Gerke",4180186
4015495,"Closed fracture proximal femur, transepiphyseal",4180186
4015495,"Closed fracture proximal femur, transepiphyseal (disorder)",4180186
44972810,"warfarin sodium 3 MG Oral Tablet",4180186
41361786,"10 ML Enoxaparin 1 UNT/ML Injectable Solution [Qualiop]",4180186
41405109,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 50 by Cc",4180186
4229431,"Thyrotoxicosis factitia with thyrotoxic crisis",4180186
4229431,"Thyrotoxicosis factitia with thyrotoxic crisis (disorder)",4180186
4229431,"Thyrotoxicosis factitia with thyrotoxic storm",4180186
36787903,"edoxaban 60 MG Delayed Release Oral Tablet [Lixiana] Box of 28",4180186
43732066,"Dalteparin 25000 UNT/ML Injectable Solution [Fragmin] Box of 5",4180186
40222943,"Mineral Oil 0.466 MG/MG / Pramoxine hydrochloride 0.01 MG/MG / Zinc Oxide 0.125 MG/MG Rectal Ointment [Tucks Hemorrhoidal]",4180186
40222943,"Mineral Oil 0.466 MG/MG / Pramoxine hydrochloride 0.01 MG/MG / ZNO 0.125 MG/MG Rectal Ointment [Tucks Hemorrhoidal]",4180186
40222943,"Tucks Hemorrhoidal (mineral oil 46.6 % / pramoxine hydrochloride 1 % / zinc oxide 12.5 % ) Rectal Ointment",4180186
45369910,"Warfarin Sodium 5 MG Oral Tablet",4180186
44830485,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",4180186
44830485,"Opn skul/oth fx-brf coma",4180186
2001008,"Control of epistaxis by ligation of ethmoidal arteries",4180186
2001008,"Ethmoid art ligat-epist",4180186
44827064,"Open brain lac-deep coma",4180186
44827064,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",4180186
46270071,"Acute deep venous thrombosis of lower extremity due to coronary artery bypass graft",4180186
46270071,"Acute deep venous thrombosis of lower limb due to coronary artery bypass grafting",4180186
46270071,"Acute deep venous thrombosis of lower limb due to coronary artery bypass grafting (disorder)",4180186
46284602,"CKD G5A2 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2",4180186
44837495,"Closed fracture of epiphysis (separation) (upper) of neck of femur",4180186
44837495,"Fx up femur epiphy-clos",4180186
44825636,"Other obstetrical pulmonary embolism, postpartum condition or complication",4180186
44825636,"Pulmon embol NEC-postpar",4180186
589984,"0.72 ML Dalteparin 25000 UNT/ML Injectable Solution Box of 10",4180186
41404653,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Opti",4180186
4233420,"Anastomosis of internal mammary artery to coronary artery, single vessel",4180186
4233420,"Bypass internal mammary-coronary artery, single",4180186
4233420,"Cardiac revascularisation with bypass anastomosis of internal mammary to coronary artery, single vessel",4180186
4233420,"Cardiac revascularization with bypass anastomosis of internal mammary to coronary artery, single vessel",4180186
4233420,"Single internal mammary-coronary artery bypass",4180186
4233420,"Single internal mammary-coronary artery bypass (procedure)",4180186
21079832,"Enoxaparin Prefilled Syringe [Clexane]",4180186
45277783,"Warfarin Sodium 1 MG Oral Tablet",4180186
4015645,"Closed fracture ankle, bimalleolar, low fibular fracture",4180186
4015645,"Closed fracture ankle, bimalleolar, low fibular fracture (disorder)",4180186
21176931,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 10 by Waymade",4180186
44826474,"Transfsn w circ overload",4180186
44826474,"Transfusion associated circulatory overload",4180186
41405181,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe Box of 10",4180186
45137984,"Warfarin Sodium 2 MG Oral Tablet",4180186
41409703,"0.5 ML Dalteparin 25000 UNT/ML Prefilled Syringe Box of 20",4180186
41404988,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 20 by Pfizer",4180186
2767140,"Medical and Surgical @ Lower Bones @ Repair @ Acetabulum, Right @ External @ No Device @ No Qualifier",4180186
2767140,"Repair Right Acetabulum, External Approach",4180186
2212703,"Coagulation function screening test with interpretation and report",4180186
2212703,"FIBRINOLYSINS/COAGULOPATHY SCREEN INTERP&REPOR",4180186
2212703,"Fibrinolysins or coagulopathy screen, interpretation and report",4180186
2212703,"Screening for coagulopathy",4180186
2212703,"Screening for coagulopathy with interpretation and report",4180186
2212703,"Screening for fibrinolysins",4180186
2212703,"Screening for fibrinolysins with interpretation and report",4180186
35754803,"Enoxaparin 150 MG/ML Injectable Solution [Clexane] Box of 10",4180186
44833725,"Anemia-delivered w p/p",4180186
44833725,"Anemia of mother, delivered, with mention of postpartum complication",4180186
44829645,"Aftercare for healing traumatic fracture of hip",4180186
44829645,"Aftrcre traumatic fx hip",4180186
45378878,"Warfarin Sodium 2.5 MG Oral Tablet",4180186
40719721,"0.2 ML Dalteparin 25000 UNT/ML Injectable Solution by J M McGill",4180186
44170690,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 98 by Abacus Medicine",4180186
21119454,"dabigatran etexilate 75 MG Oral Capsule [Pradaxa] Box of 30 by Waymade",4180186
45148328,"Warfarin Sodium 2.5 MG Oral Tablet",4180186
44830567,"Other and unspecified superficial injury of shoulder and upper arm, without mention of infection",4180186
44830567,"Superf inj shldr/arm NEC",4180186
4031996,"Aortocoronary bypass of three coronary arteries",4180186
4031996,"Aortocoronary bypass of three coronary arteries (procedure)",4180186
4031996,"Cardiac revascularisation with bypass aortocoronary anastomosis of three coronary vessels",4180186
4031996,"Cardiac revascularization with bypass aortocoronary anastomosis of three coronary vessels",4180186
432923,"SAH - Subarachnoid haemorrhage",4180186
432923,"SAH - Subarachnoid hemorrhage",4180186
432923,"Subarachnoid haemorrhage",4180186
432923,"Subarachnoid hemorrhage",4180186
432923,"Subarachnoid intracranial haemorrhage",4180186
432923,"Subarachnoid intracranial hemorrhage",4180186
432923,"Subarachnoid intracranial hemorrhage (disorder)",4180186
45292988,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]",4180186
44885757,"Warfarin Sodium 1 MG Oral Tablet",4180186
43826237,"10 ML Enoxaparin 100 MG/ML Injectable Solution",4180186
40719222,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution Box of 10 by ROVI Biotech",4180186
1593003,"betrixaban 80 MG Oral Capsule [Bevyxxa]",4180186
1593003,"Bevyxxa 80 MG (as betrixiban maleate 100.56 MG) Oral Capsule",4180186
41406974,"0.4 ML Enoxaparin 10000 UNT/ML Prefilled Syringe Box of 2",4180186
201045,"External thrombosed haemorrhoids",4180186
201045,"External thrombosed hemorrhoids",4180186
201045,"Thrombosed external haemorrhoid",4180186
201045,"Thrombosed external haemorrhoids",4180186
201045,"Thrombosed external hemorrhoid",4180186
201045,"Thrombosed external hemorrhoids",4180186
201045,"Thrombosed external hemorrhoids (disorder)",4180186
201045,"Thrombosed external pile",4180186
21021650,"apixaban 2.5 MG Oral Tablet Box of 10",4180186
36419006,"0.8 ML Enoxaparin 100 MG/ML Injectable Solution [Inhixa] Box of 12",4180186
2102836,"DILATED MACULAR EXAM PERFORMED",4180186
2102836,"Dilated macular exam performed, including documentation of the presence or absence of macular thickening or hemorrhage and the level of macular degeneration severity (ec)",4180186
2102836,"Dilated macular exam performed, including documentation of the presence or absence of macular thickening or hemorrhage and the level of macular degeneration severity (EC)",4180186
4012448,"Open fracture patella, proximal pole",4180186
4012448,"Open fracture patella, proximal pole (disorder)",4180186
44839661,"Warfarin Sodium 7.5 MG Oral Tablet [Coumadin]",4180186
43755852,"0.2 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 100",4180186
45348103,"warfarin sodium 1 MG Oral Tablet [Coumadin]",4180186
45335464,"Warfarin Sodium 3 MG Oral Tablet",4180186
35785414,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 10 by Sigma-Tau",4180186
21078766,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Sigma-Tau",4180186
2720533,"Platelets, pheresis",4180186
2720533,"Platelets, pheresis, each unit",4180186
45130624,"Warfarin Sodium 2 MG Oral Tablet",4180186
42537534,"Allograft bypass of two coronary arteries",4180186
42537534,"Allograft bypass of two coronary arteries (procedure)",4180186
36716567,"Focal haemorrhagic contusion of cerebrum",4180186
36716567,"Focal hemorrhagic contusion of cerebrum",4180186
36716567,"Focal hemorrhagic contusion of cerebrum (disorder)",4180186
444102,"Chronic gastrojejunal ulcer with perforation AND with obstruction",4180186
444102,"Chronic gastrojejunal ulcer with perforation AND with obstruction (disorder)",4180186
41294993,"Enoxaparin 5 UNT/ML",4180186
45179964,"Warfarin Sodium 2.5 MG Oral Tablet",4180186
381444,"Black eye",4180186
381444,"Bruise of eye",4180186
381444,"Contusion of eye",4180186
381444,"Contusion of eye (disorder)",4180186
43666211,"0.2 ML Dalteparin 12500 UNT/ML Injectable Solution [Fragmin] Box of 12 by Pharmacia",4180186
43771083,"4 ML Dalteparin 25000 UNT/ML Injectable Solution [Fragmin]",4180186
21115234,"Warfarin 1 MG Oral Tablet [Marevan] by AMCo",4180186
41446252,"0.72 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 35",4180186
43187719,"0.75 ML Dalteparin 10000 UNT/ML Prefilled Syringe [Fragmin] Box of 2",4180186
759946,"Open fracture of proximal right tibia",4180186
759946,"Open fracture of upper end of right tibia",4180186
759946,"Open fracture of upper end of right tibia (disorder)",4180186
760637,"Osteoporotic fracture of left femur",4180186
760637,"Pathological fracture of left femur due to osteoporosis",4180186
760637,"Pathological fracture of left femur due to osteoporosis (disorder)",4180186
439194,"Subdural haemorrhage following injury with open intracranial wound AND loss of consciousness",4180186
439194,"Subdural hemorrhage following injury with open intracranial wound AND loss of consciousness",4180186
439194,"Subdural hemorrhage following injury with open intracranial wound AND loss of consciousness (disorder)",4180186
35132744,"20 ML argatroban 0.5 MG/ML Injectable Solution by Sawai Seiyaku",4180186
40147905,"Enoxaparin Prefilled Syringe [Lovenox]",4180186
40972112,"Dalteparin 12.5 UNT/ML Injectable Solution [Fragmin] Box of 50",4180186
760248,"Closed fracture of left tibial plateau",4180186
760248,"Closed fracture of left tibial plateau (disorder)",4180186
4108681,"Postoperative pulmonary embolus",4180186
4108681,"Postoperative pulmonary embolus (disorder)",4180186
43791672,"0.2 ML Enoxaparin 100 MG/ML Injectable Solution Box of 9",4180186
21164387,"Warfarin 3 MG Oral Tablet Box of 500 by DE",4180186
41406471,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 50 by Emra-Med",4180186
41406783,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Eurim-Pharm",4180186
2107772,"Combined aortoiliac thromboendarterectomy",4180186
2107772,"Combined aortoiliac thromboendarterectomy with repair using patch graft",4180186
2107772,"Removal of blood clot and portion of artery of abdominal aorta and groin artery",4180186
2107772,"TEAEC W/WO PATCH GRAFT COMBINED AORTOILIAC",4180186
2107772,"Thromboendarterectomy, including patch graft, if performed; combined aortoiliac",4180186
41404973,"0.2 ML Dalteparin 12500000 UNT/ML Prefilled Syringe",4180186
2107741,"Removal of blood clot and portion of artery of upper thigh",4180186
2107741,"Superficial femoral thromboendarterectomy",4180186
2107741,"Superficial femoral thromboendarterectomy with repair using patch graft",4180186
2107741,"TEAEC W/GRAFT SUPERFICIAL FEMORAL ARTERY",4180186
2107741,"Thromboendarterectomy, including patch graft, if performed; superficial femoral artery",4180186
44994769,"warfarin sodium 3 MG Oral Tablet [Jantoven]",4180186
1314367,"Hospice services utilized by patient any time during the measurement period",4180186
1314367,"Hosp srv used pt in msmt per",4180186
44824320,"Gastric mucosal hypertrophy, without mention of hemorrhage",4180186
44824320,"Gstr mcsl hyprt w/o hmrg",4180186
42902436,"Dalteparin Sodium 12500 UNT/ML Prefilled Syringe [Fragmin]",4180186
40244443,"rivaroxaban 15 MG",4180186
21167270,"0.8 ML Enoxaparin 150 MG/ML Prefilled Syringe [Clexane] Box of 10",4180186
44831691,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",4180186
44831691,"Traumatic brain hem NEC",4180186
46284598,"CKD G4A2 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2",4180186
45055122,"Warfarin Sodium 2 MG Oral Tablet",4180186
37593678,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Inhixa] by Orifarm Leverkus",4180186
26459,"Acute esophagitis",4180186
26459,"Acute esophagitis (disorder)",4180186
26459,"Acute oesophagitis",4180186
41064812,"Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 50",4180186
45228650,"Warfarin Sodium 2 MG Oral Tablet",4180186
44986940,"Warfarin Sodium 4 MG Oral Tablet",4180186
35806274,"Revlimid (Lenalidomide) and Prednisone",4180186
35806274,"RP",4180186
45327438,"Warfarin Sodium 2 MG Oral Tablet",4180186
1531674,"Medical and Surgical @ Lower Joints @ Replacement @ Knee Joint, Right @ Open @ Synthetic Substitute, Patellofemoral @ Uncemented",4180186
1531674,"Replacement of Right Knee Joint with Patellofemoral Synthetic Substitute, Uncemented, Open Approach",4180186
1531674,"Replace of R Knee Jt with Patelfem, Uncement, Open Approach",4180186
44987331,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]",4180186
43702329,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 20 by Sanofi",4180186
41332773,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 12 by Axicorp",4180186
45213025,"0.4 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]",4180186
41404828,"0.2 ML Dalteparin 25 UNT/ML Prefilled Syringe Box of 10",4180186
42972023,"Warfarin Oral Tablet [JEIL WARFARIN]",4180186
762951,"Cerebral infarction due to anterior cerebral artery occlusion",4180186
762951,"Cerebral infarction due to anterior cerebral artery occlusion (disorder)",4180186
44949827,"Warfarin Sodium 5 MG Oral Tablet",4180186
41411844,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 24 by Cc",4180186
2725313,"Bypass 3 Cor Art from Cor V w Drug-elut Intra, Perc",4180186
2725313,"Bypass Coronary Artery, Three Arteries from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach",4180186
2725313,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, Three Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting @ Coronary Vein",4180186
4195231,"Acute gastric ulcer without haemorrhage AND without perforation",4180186
4195231,"Acute gastric ulcer without hemorrhage AND without perforation",4180186
4195231,"Acute gastric ulcer without hemorrhage AND without perforation (disorder)",4180186
4337834,"Hyperthyroidism due to ectopic thyroid nodule",4180186
4337834,"Hyperthyroidism due to ectopic thyroid nodule (disorder)",4180186
4337834,"Thyrotoxicosis from ectopic thyroid nodule",4180186
4337834,"Thyrotoxicosis from ectopic thyroid tissue",4180186
36781764,"0.8 ML Enoxaparin 15000 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Sanofi",4180186
45121996,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]",4180186
41406387,"0.4 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin]",4180186
45095873,"Atrial Fibrillation sotalol hydrochloride 160 MG Oral Tablet",4180186
4130013,"Apathetic thyrotoxicosis",4180186
4130013,"Apathetic thyrotoxicosis (disorder)",4180186
45348239,"Warfarin Sodium 2 MG Oral Tablet",4180186
41257681,"rivaroxaban 10 MG Oral Tablet [Xarelto] Box of 10 by Orifarm Leverkus",4180186
4117346,"Cut-down blood transfusion",4180186
4117346,"Cut-down blood transfusion (procedure)",4180186
42572879,"Anastomosis of stifle ligament",4180186
21164383,"Warfarin Oral Suspension",4180186
2107457,"PULMONARY ENDARTERCOMY W/WO EMBOLECTOMY W/BYPASS",4180186
2107457,"Pulmonary endarterectomy and embolectomy with cardiopulmonary bypass",4180186
2107457,"Pulmonary endarterectomy with cardiopulmonary bypass",4180186
2107457,"Pulmonary endarterectomy, with or without embolectomy, with cardiopulmonary bypass",4180186
2107457,"Pulmonary endarterectomy without embolectomy, with cardiopulmonary bypass",4180186
2107457,"Removal of plaque from pulmonary (lung) artery on heart-lung machine",4180186
433058,"Intracranial haemorrhage following injury without open intracranial wound AND with loss of consciousness",4180186
433058,"Intracranial hemorrhage following injury without open intracranial wound AND with loss of consciousness",4180186
433058,"Intracranial hemorrhage following injury without open intracranial wound AND with loss of consciousness (disorder)",4180186
45080152,"Warfarin Sodium 4 MG Oral Tablet",4180186
443530,"Blood in faeces",4180186
443530,"Blood in feces",4180186
443530,"Blood in stool",4180186
443530,"Bloody stool",4180186
443530,"BRBPR - Bright red blood per rectum",4180186
443530,"Bright red blood in stool",4180186
443530,"Bright red blood per rectum",4180186
443530,"Faeces: blood",4180186
443530,"Feces: blood",4180186
443530,"Fresh blood passed per rectum",4180186
443530,"Haematochezia",4180186
443530,"Hematochezia",4180186
443530,"Hematochezia (finding)",4180186
443530,"Passage of bloody stools",4180186
4024245,"Coagulation factor VII product administration by intravascular infusion",4180186
4024245,"Transfusion of factor VII",4180186
4024245,"Transfusion of factor VII (procedure)",4180186
21020987,"Dalteparin 25000 UNT/ML Prefilled Syringe Box of 1",4180186
40941153,"Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 35",4180186
44946808,"Warfarin Sodium 4 MG Oral Tablet",4180186
1314380,"Patient received hospice services any time during the measurement period",4180186
1314380,"Pt had hosp dur msmt per",4180186
21105423,"Warfarin 5 MG Oral Tablet by Boots",4180186
35414702,"0.8 ML fondaparinux 12.5 MG/ML Injectable Solution Box of 2",4180186
759965,"Open fracture of left tibia",4180186
759965,"Open fracture of left tibia (disorder)",4180186
759965,"Open left tibial fracture",4180186
44087456,"Warfarin 2 MG Oral Tablet [Mylan-Warfarin] by Mylan",4180186
4266062,"Revision of total hip prosthesis",4180186
4266062,"Revision of total hip replacement",4180186
4266062,"Revision of total hip replacement (procedure)",4180186
1314396,"Hospice services for patient received any time during the measurement period",4180186
1314396,"Hosp recd by pt dur msmt per",4180186
40166418,"Medicone Hemorrhoidal 0.25 % Rectal Suppository",4180186
