"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
43519339,"0.8 ML Enoxaparin 100 MG/ML Injectable Solution Box of 6","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2806454","2017-08-29","2099-12-31",
43770994,"3 ML Enoxaparin 10000 UNT/ML Injectable Solution [Qualiop] Box of 5 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP761417","2017-08-24","2099-12-31",
45140801,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016097116","2009-08-01","2012-06-01","D"
21095541,"Warfarin 5 MG Oral Tablet Box of 500","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP267586","2017-08-24","2099-12-31",
45175429,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"59772035204","2009-08-01","2011-01-01","D"
41411787,"0.8 ML Enoxaparin 10000 UNT/ML Injectable Solution [Clexane] Box of 100","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2609749","2017-08-24","2099-12-31",
44820997,"Puberty bleeding","Condition","ICD9CM","4-dig billing code",,"626.3","1970-01-01","2099-12-31",
4218467,"Thromboendarterectomy of upper limb artery","Procedure","SNOMED","Procedure","S","72396009","1970-01-01","2099-12-31",
40176347,"Dalteparin Sodium 25000 UNT/ML","Drug","RxNorm","Clinical Drug Comp","S","978732","2010-06-06","2099-12-31",
45106360,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016027720","2009-10-01","2012-12-01","D"
21144647,"Warfarin 5 MG Oral Tablet [Marevan] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP267600","2017-08-24","2099-12-31",
44823172,"Acute gastritis, with hemorrhage","Condition","ICD9CM","5-dig billing code",,"535.01","1970-01-01","2099-12-31",
41410267,"0.6 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 35 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2608229","2017-08-24","2099-12-31",
36716571,"Focal traumatic hemorrhage of cerebellum","Condition","SNOMED","Clinical Finding","S","722619001","2017-01-31","2099-12-31",
43695819,"Enoxaparin 100 MG/ML Injectable Solution Box of 12","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP686484","2017-08-24","2099-12-31",
44092352,"Warfarin 10 MG [Novo-Warfarin]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP1086983","2017-08-24","2099-12-31",
40714137,"50 ML argatroban 1 MG/ML Injectable Solution [Exembol] Box of 4 by Mitsubishi Tanabe","Drug","RxNorm Extension","Marketed Product","S","OMOP4743554","2018-06-04","2099-12-31",
443563,"Arteriosclerosis of coronary artery bypass graft","Condition","SNOMED","Clinical Finding","S","429673002","2008-01-31","2099-12-31",
43719798,"0.2 ML Dalteparin 12500 UNT/ML Injectable Solution [Fragmin] Box of 10 by Pharmacia","Drug","RxNorm Extension","Marketed Product","S","OMOP715289","2017-08-24","2099-12-31",
44977459,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00615454929","2009-08-01","2011-01-01","D"
2725231,"Bypass Coronary Artery, Two Arteries from Thoracic Artery with Autologous Arterial Tissue, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","02110AC","2014-04-22","2099-12-31",
38004261,"Ambulatory Oral and Maxillofacial Surgery Clinic/Center","Visit","NUCC","Visit","S","261QS0112X","1970-01-01","2099-12-31",
41410712,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 10 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2608674","2017-08-24","2099-12-31",
41410630,"0.6 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Klexane] Box of 12","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2608592","2017-08-24","2099-12-31",
44984218,"Warfarin Sodium 10 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51432090403","2009-08-01","2011-01-01","D"
38004241,"Ambulatory Methadone Clinic","Visit","NUCC","Visit","S","261QM2800X","1970-01-01","2099-12-31",
2514405,"Initial hospital care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of moderate complexity. Counseling and/or coordination","Procedure","CPT4","CPT4","S","99222","1970-01-01","2099-12-31",
44831431,"Postpartum coagulation defects, postpartum condition or complication","Condition","ICD9CM","5-dig billing code",,"666.34","1970-01-01","2099-12-31",
45140491,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016064828","2009-08-01","2012-06-01","D"
44048856,"Warfarin 10 MG Oral Tablet [Apo-Warfarin] by Apotex","Drug","RxNorm Extension","Marketed Product","S","OMOP1043487","2017-08-24","2099-12-31",
42894248,"Bypass Coronary Artery, One Artery from Right Internal Mammary with Zooplastic Tissue, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","0210488","2014-04-20","2099-12-31",
4136840,"Basicervical fracture of neck of femur","Condition","SNOMED","Clinical Finding","S","263228009","1970-01-01","2099-12-31",
45311173,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016008324","2009-08-01","2012-12-01","D"
440863,"Open intertrochanteric fracture","Condition","SNOMED","Clinical Finding","S","26938002","1970-01-01","2099-12-31",
21048487,"4 ML Dalteparin 25000 UNT/ML Prefilled Syringe","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP306163","2017-08-24","2099-12-31",
45581766,"Atherosclerosis of autologous artery coronary artery bypass graft(s) with unspecified angina pectoris","Condition","ICD10CM","6-char billing code",,"I25.729","1970-01-01","2099-12-31",
435672,"Intracranial hemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) without return to pre-existing level","Condition","SNOMED","Clinical Finding","S","111671004","1970-01-01","2099-12-31",
44048858,"Warfarin 2 MG Oral Tablet [Taro-Warfarin] by Taro","Drug","RxNorm Extension","Marketed Product","S","OMOP1043489","2017-08-24","2099-12-31",
40867998,"Dalteparin 12.5 UNT/ML Prefilled Syringe Box of 200","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2065960","2017-08-24","2099-12-31",
41411771,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2609733","2017-08-24","2099-12-31",
436258,"Extradural hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level","Condition","SNOMED","Clinical Finding","S","81520002","1970-01-01","2099-12-31",
44111063,"Warfarin 2 MG Oral Tablet [Apo-Warfarin]","Drug","RxNorm Extension","Branded Drug","S","OMOP1105694","2017-08-24","2099-12-31",
41330115,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Klexane] Box of 10 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2528077","2017-08-24","2099-12-31",
45207452,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"54868440200","2009-08-01","2019-07-01","D"
3179761,"Reimplantation of right total hip arthroplasty","Procedure","Nebraska Lexicon","Procedure","S","25870001000004101","2016-01-28","2099-12-31",
44821319,"Extradural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness","Condition","ICD9CM","5-dig billing code",,"852.40","1970-01-01","2099-12-31",
2514466,"Evaluation and management of a patient involving an annual nursing facility assessment, which requires these 3 key components: A detailed interval history; A comprehensive examination; and Medical decision making that is of low to moderate complexity. Cou","Procedure","CPT4","CPT4","S","99318","2006-02-13","2099-12-31",
43519131,"0.4 ML fondaparinux 12.5 MG/ML Injectable Solution Box of 7","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2806246","2017-08-29","2099-12-31",
44819690,"Mitral valve stenosis and aortic valve stenosis","Condition","ICD9CM","4-dig billing code",,"396.0","1970-01-01","2099-12-31",
45211396,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"65243008309","2009-08-01","2012-06-01","D"
44901844,"Warfarin Sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"55887057710","2009-08-01","2013-07-01","D"
4259138,"Hyperthyroidism due to molar thyrotropin","Condition","SNOMED","Clinical Finding","S","44744000","1970-01-01","2099-12-31",
21106509,"1 ML Enoxaparin 150 MG/ML Prefilled Syringe [Clexane] Box of 10 by Lexon","Drug","RxNorm Extension","Marketed Product","S","OMOP289058","2017-08-24","2099-12-31",
2314077,"Professional services for allergen immunotherapy in the office or institution of the prescribing physician or other qualified health care professional, including provision of allergenic extract; single stinging insect venom","Procedure","CPT4","CPT4","S","95130","1970-01-01","2099-12-31",
41097253,"Dalteparin 12.5 UNT/ML Prefilled Syringe [Fragmin] Box of 200","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295215","2017-08-24","2099-12-31",
41404825,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe Box of 50","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2602787","2017-08-24","2099-12-31",
45174871,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016078780","2009-08-01","2012-06-01","D"
36248615,"Savaysa Pill","Drug","RxNorm","Branded Dose Group","C","1599548","2016-08-01","2099-12-31",
44915949,"Warfarin Sodium 10 MG Oral Tablet","Drug","NDC","11-digit NDC",,"50111092903","2009-08-01","2012-06-01","D"
45361081,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"54868125901","2009-08-01","2019-07-01","D"
40950370,"apixaban 2.5 MG Delayed Release Oral Tablet [Eliquis] Box of 20 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2148332","2017-08-24","2099-12-31",
41405210,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 5 by Aca Mueller","Drug","RxNorm Extension","Marketed Product","S","OMOP2603172","2017-08-24","2099-12-31",
44835962,"Chronic venous embolism and thrombosis of deep vessels of proximal lower extremity","Condition","ICD9CM","5-dig billing code",,"453.51","1970-01-01","2099-12-31",
41288739,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 42 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP2486701","2017-08-24","2099-12-31",
761818,"Thrombophlebitis of right femoral vein","Condition","SNOMED","Clinical Finding","S","16011991000119109","2018-01-31","2099-12-31",
45110062,"warfarin sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"68382006410","2009-08-01","2099-12-31",
2859902,"Medical and Surgical @ Lower Joints @ Replacement @ Knee Joint, Left @ Open @ Autologous Tissue Substitute","Procedure","ICD10PCS","ICD10PCS Hierarchy","S","0SRD07","1970-01-01","2099-12-31",
4194514,"Thrombectomy of aortic arch","Procedure","SNOMED","Procedure","S","79025009","1970-01-01","2099-12-31",
41410334,"0.6 ML Dalteparin 25000 UNT/ML Prefilled Syringe Box of 35","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2608296","2017-08-24","2099-12-31",
44833750,"Fetal-maternal hemorrhage, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code",,"656.01","1970-01-01","2099-12-31",
43037653,"0.2 ML Dalteparin 25000 UNT/ML Injectable Solution [Fragmin] Box of 2","Drug","RxNorm Extension","Quant Branded Box","S","OMOP4852696","2019-10-06","2099-12-31",
41405022,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 5 by Orifarm Leverkus","Drug","RxNorm Extension","Marketed Product","S","OMOP2602984","2017-08-24","2099-12-31",
45260683,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016097104","2009-08-01","2012-06-01","D"
43660365,"Dalteparin 25000 UNT/ML Injectable Solution [Fragmin P Forte] Box of 2","Drug","RxNorm Extension","Branded Drug Box","S","OMOP692878","2017-08-24","2099-12-31",
434500,"Closed fracture of neck of femur","Condition","SNOMED","Clinical Finding","S","359820003","1970-01-01","2099-12-31",
2725283,"Bypass Coronary Artery, Two Arteries from Abdominal Artery, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02114ZF","2014-04-22","2099-12-31",
44829380,"Subdural hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration","Condition","ICD9CM","5-dig billing code",,"852.26","1970-01-01","2099-12-31",
35785068,"0.2 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 10 by Mawdsley-Brooks","Drug","RxNorm Extension","Marketed Product","S","OMOP2786529","2017-08-24","2099-12-31",
43648214,"0.5 ML Dalteparin 228 MG/ML Injectable Solution [Fragmin]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP718386","2017-08-24","2099-12-31",
760249,"Closed fracture of left tibial spine","Condition","SNOMED","Clinical Finding","S","10925121000119100","2018-01-31","2099-12-31",
43264802,"0.5 ML fondaparinux 5 MG/ML Injection [Arixtra] Box of 2","Drug","RxNorm Extension","Quant Branded Box","S","OMOP559460","2017-08-24","2099-12-31",
2107532,"Embolectomy or thrombectomy, with or without catheter; femoropopliteal, aortoiliac artery, by leg incision","Procedure","CPT4","CPT4","S","34201","1970-01-01","2099-12-31",
8957,"Residential Substance Abuse Treatment Facility","Visit","CMS Place of Service","Visit","S","55","1970-01-01","2099-12-31",
43292023,"0.5 ML fondaparinux 5 MG/ML Injection Box of 7","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP559456","2017-08-24","2099-12-31",
35200880,"rivaroxaban 2.5 MG Oral Tablet [Xarelto]","Drug","RxNorm","Branded Drug","S","2059017","2018-12-03","2099-12-31",
41411377,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Lovenox] Box of 12","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2609339","2017-08-24","2099-12-31",
44132474,"0.3 ML Enoxaparin 100 MG/ML Injectable Solution","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP1127105","2017-08-24","2099-12-31",
45105162,"Warfarin Sodium 6 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"54868525501","2009-08-01","2019-07-01","D"
41351004,"4 ML Dalteparin 2500 UNT/ML Injectable Solution Box of 5","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2548966","2017-08-24","2099-12-31",
45021441,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016064808","2009-08-01","2012-06-01","D"
2105091,"Arthroplasty, knee, hinge prosthesis (eg, Walldius type)","Procedure","CPT4","CPT4","S","27445","1970-01-01","2099-12-31",
41405153,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe Box of 2","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2603115","2017-08-24","2099-12-31",
45380980,"Warfarin Sodium 7.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"61392090865","2009-08-01","2012-06-01","D"
41003471,"Dalteparin 1000 UNT/ML Injectable Solution [Fragmin]","Drug","RxNorm Extension","Branded Drug","S","OMOP2201433","2017-08-24","2099-12-31",
4006994,"Acute peptic ulcer with hemorrhage and perforation","Condition","SNOMED","Clinical Finding","S","111353003","1970-01-01","2099-12-31",
41410422,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 20 by Aca Mueller","Drug","RxNorm Extension","Marketed Product","S","OMOP2608384","2017-08-24","2099-12-31",
43184609,"Enoxaparin 100 MG/ML Prefilled Syringe Box of 6","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP498642","2017-08-24","2099-12-31",
41404957,"0.2 ML Dalteparin 12.5 UNT/ML Prefilled Syringe [Fragmin] Box of 10 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2602919","2017-08-24","2099-12-31",
2725288,"Bypass Coronary Artery, Three Arteries from Abdominal Artery with Autologous Venous Tissue, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","021209F","2014-04-22","2099-12-31",
21039616,"0.8 ML fondaparinux 12.5 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP287918","2017-08-24","2099-12-31",
43785660,"Enoxaparin 100 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP686491","2017-08-24","2099-12-31",
40241335,"rivaroxaban 10 MG [Xarelto]","Drug","RxNorm","Branded Drug Comp","S","1114200","2011-07-31","2099-12-31",
44179239,"apixaban 2.5 MG Delayed Release Oral Tablet [Eliquis] Box of 60 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP3055962","2017-10-06","2099-12-31",
41410569,"0.6 ML Enoxaparin 10000 UNT/ML Prefilled Syringe [Clexane] Box of 50","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2608531","2017-08-24","2099-12-31",
45309357,"Atrial Fibrillation Sotalol Hydrochloride 120 MG Oral Tablet","Drug","NDC","11-digit NDC",,"53489050401","2017-06-01","2020-03-01","D"
41410670,"0.6 ML Enoxaparin 7.5 UNT/ML Prefilled Syringe Box of 24","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2608632","2017-08-24","2099-12-31",
41047668,"Dalteparin 24 UNT/ML [Fragmin]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP2245630","2017-08-24","2099-12-31",
2725379,"Bypass Coronary Artery, Four or More Arteries from Right Internal Mammary with Autologous Venous Tissue, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","0213498","2014-04-22","2099-12-31",
44516045,"Other specified exchange blood transfusion","Procedure","OPCS4","Procedure","S","X32.8","1970-01-01","2099-12-31",
41106708,"apixaban 2.5 MG Oral Tablet [Eliquis] Box of 20 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2304670","2017-08-24","2099-12-31",
42897909,"Replacement of Left Knee Joint with Medial Unicondylar Synthetic Substitute, Cemented, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","0SRD0L9","2014-04-20","2099-12-31",
2108998,"Gastrorrhaphy, suture of perforated duodenal or gastric ulcer, wound, or injury","Procedure","CPT4","CPT4","S","43840","1970-01-01","2099-12-31",
40141000,"Dalteparin Prefilled Syringe","Drug","RxNorm","Clinical Drug Form","S","727382","2007-09-02","2099-12-31",
43755850,"0.2 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 9 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP715181","2017-08-24","2099-12-31",
38004244,"Ambulatory State or Local Public Health Clinic/Center","Visit","NUCC","Visit","S","261QP0905X","1970-01-01","2099-12-31",
40177228,"0.6 ML Dalteparin Sodium 25000 UNT/ML Prefilled Syringe","Drug","RxNorm","Quant Clinical Drug","S","978744","2010-06-06","2099-12-31",
41002605,"Enoxaparin 5 UNT/ML Prefilled Syringe [Clexane] Box of 10","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2200567","2017-08-24","2099-12-31",
41333226,"1 ML Enoxaparin 10000 UNT/ML Prefilled Syringe [Clexane] Box of 100","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2531188","2017-08-24","2099-12-31",
40914286,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto] Box of 30 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2112248","2017-08-24","2099-12-31",
2104940,"Closed treatment of post hip arthroplasty dislocation; requiring regional or general anesthesia","Procedure","CPT4","CPT4","S","27266","1970-01-01","2099-12-31",
44828247,"Subdural hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration","Condition","ICD9CM","5-dig billing code",,"852.36","1970-01-01","2099-12-31",
41101762,"rivaroxaban 20 MG Oral Tablet [Xarelto] Box of 28 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP2299724","2017-08-24","2099-12-31",
4336598,"Removal of thrombus from tricuspid valve","Procedure","SNOMED","Procedure","S","232803009","1970-01-01","2099-12-31",
41315493,"dabigatran etexilate 150 MG Oral Capsule [Pradaxa] Box of 180","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2513455","2017-08-24","2099-12-31",
21069107,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP287501","2017-08-24","2099-12-31",
41408716,"0.5 ML fondaparinux 5 MG/ML Prefilled Syringe [Arixtra] Box of 10 by Europharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2606678","2017-08-24","2099-12-31",
41411476,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 24 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP2609438","2017-08-24","2099-12-31",
2108841,"Control of nasopharyngeal hemorrhage, primary or secondary (eg, postadenoidectomy); complicated, requiring hospitalization","Procedure","CPT4","CPT4","S","42971","1970-01-01","2099-12-31",
41127670,"Enoxaparin 10000 UNT/ML Prefilled Syringe [Clexane] Box of 250","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2325632","2017-08-24","2099-12-31",
4122424,"Removal of vessel clot","Procedure","SNOMED","Procedure","S","287367008","1970-01-01","2099-12-31",
45180718,"Warfarin Sodium 5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00364064002","2009-08-01","2011-01-01","D"
45008685,"Warfarin Sodium 2 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"00056017011","2010-05-01","2099-12-31",
41404692,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 20 by Mevita","Drug","RxNorm Extension","Marketed Product","S","OMOP2602654","2017-08-24","2099-12-31",
41230655,"dabigatran etexilate 75 MG Oral Capsule [Pradaxa] Box of 30 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2428617","2017-08-24","2099-12-31",
36237051,"Coumadin Oral Product","Drug","RxNorm","Branded Dose Group","C","1171655","2016-08-01","2099-12-31",
44822080,"Other antepartum hemorrhage, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code",,"641.80","1970-01-01","2099-12-31",
40241332,"rivaroxaban 10 MG","Drug","RxNorm","Clinical Drug Comp","S","1114196","2011-07-31","2099-12-31",
4170313,"Closed fracture of femur, lesser trochanter","Condition","SNOMED","Clinical Finding","S","275341005","1970-01-01","2099-12-31",
44953431,"Warfarin Sodium 10 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016069730","2009-08-01","2014-09-01","D"
41406630,"0.4 ML Enoxaparin 10000 UNT/ML Injectable Solution [Clexane] Box of 100","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2604592","2017-08-24","2099-12-31",
44910065,"Warfarin Sodium 6 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00781038107","2009-08-01","2011-02-01","D"
2720536,"Platelets, pheresis, leukocytes reduced, irradiated, each unit","Device","HCPCS","HCPCS","S","P9037","2001-01-01","2099-12-31",
36419978,"Enoxaparin 100 MG/ML Injectable Solution [Inhixa] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP4762265","2018-10-03","2099-12-31",
45382353,"Warfarin Sodium 1 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"66267060020","2009-08-01","2012-06-01","D"
45037903,"warfarin sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"55887092630","2009-10-01","2099-12-31",
43795529,"0.72 ML Dalteparin 226 MG/ML Injectable Solution [Fragmin] Box of 10","Drug","RxNorm Extension","Quant Branded Box","S","OMOP720984","2017-08-24","2099-12-31",
44833691,"Other disorders of menstruation and other abnormal bleeding from female genital tract","Condition","ICD9CM","4-dig billing code",,"626.8","1970-01-01","2099-12-31",
44887016,"Dalteparin Sodium 10000 UNT/ML Injectable Solution [Fragmin]","Drug","NDC","11-digit NDC",,"62856010201","2010-06-01","2018-10-01","D"
40719127,"0.8 ML Enoxaparin 100 MG/ML Injectable Solution [Arovi]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP4738136","2018-06-04","2099-12-31",
40160948,"Enoxaparin sodium 100 MG/ML Injectable Solution","Drug","RxNorm","Clinical Drug","S","854255","2009-07-05","2099-12-31",
2106307,"Control nasal hemorrhage, anterior, complex (extensive cautery and/or packing) any method","Procedure","CPT4","CPT4","S","30903","1970-01-01","2099-12-31",
44179240,"apixaban 5 MG Delayed Release Oral Tablet [Eliquis] Box of 60 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP3055963","2017-10-06","2099-12-31",
43142895,"0.8 ML fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 2","Drug","RxNorm Extension","Quant Branded Box","S","OMOP507480","2017-08-24","2099-12-31",
44824264,"Arterial embolism and thrombosis of upper extremity","Condition","ICD9CM","5-dig billing code",,"444.21","1970-01-01","2099-12-31",
41410686,"0.6 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Lovenox] Box of 24","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2608648","2017-08-24","2099-12-31",
41410752,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 20","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2608714","2017-08-24","2099-12-31",
44823131,"Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity","Condition","ICD9CM","5-dig billing code",,"453.40","1970-01-01","2099-12-31",
2617405,"END STAGE RENAL DISEASE (ESRD) RELATED SERVICES LESS THAN FULL MONTH, PER DAY; FOR PATIENTS TWENTY YEARS OF AGE AND OVER","Observation","HCPCS","HCPCS","S","G0327","1970-01-01","2013-08-28",
40163525,"Warfarin Sodium 2 MG Oral Tablet [Coumadin]","Drug","RxNorm","Branded Drug","S","855304","2009-08-02","2099-12-31",
42894246,"Bypass Coronary Artery, One Artery from Aorta with Zooplastic Tissue, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","021008W","2014-04-20","2099-12-31",
43264867,"0.6 ML Dalteparin 25000 UNT/ML Injection Box of 5","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP559972","2017-08-24","2099-12-31",
44782742,"Acute deep venous thrombosis of calf","Condition","SNOMED","Clinical Finding","S","132241000119103","2014-01-31","2099-12-31",
43281250,"0.8 ML Enoxaparin 100 MG/ML Injection Box of 15","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP560109","2017-08-24","2099-12-31",
38004283,"General Acute Care Women Hospital","Visit","NUCC","Visit","S","282NW0100X","1970-01-01","2099-12-31",
40702947,"{42 (rivaroxaban 15 MG Oral Tablet) / 7 (rivaroxaban 20 MG Oral Tablet) } Pack [Xarelto] by Bayer","Drug","RxNorm Extension","Marketed Product","S","OMOP4754209","2018-06-04","2099-12-31",
4000733,"Coronary artery bypass graft, anastomosis of artery of thorax to coronary artery","Procedure","SNOMED","Procedure","S","119565001","1970-01-01","2099-12-31",
21036671,"Warfarin 5 MG Oral Tablet by A A H","Drug","RxNorm Extension","Marketed Product","S","OMOP267555","2017-08-24","2099-12-31",
35414703,"0.8 ML fondaparinux 12.5 MG/ML Injectable Solution [Arixtra] Box of 10 by Aspen","Drug","RxNorm Extension","Marketed Product","S","OMOP1148288","2017-08-24","2099-12-31",
4015990,"Closed fracture patella, distal pole","Condition","SNOMED","Clinical Finding","S","208598008","1970-01-01","2099-12-31",
44819716,"Unspecified transient cerebral ischemia","Condition","ICD9CM","4-dig billing code",,"435.9","1970-01-01","2099-12-31",
45298978,"warfarin sodium 2.5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"00056017670","2009-08-01","2099-12-31",
2314075,"Professional services for allergen immunotherapy in the office or institution of the prescribing physician or other qualified health care professional, including provision of allergenic extract; single injection","Procedure","CPT4","CPT4","S","95120","1970-01-01","2099-12-31",
